call_id,datetime,agent,campaign,trunk,phone_number,disposition,duration,ring_time,hold_time,call_type
CDR_00001778,2024-02-19 18:49:14,Agent_016,Sales_Campaign_Q1,TRUNK_BACKUP,+18697900213,Not Interested,70,13,6,Outbound
CDR_00000846,2024-02-19 19:57:25,Agent_005,Lead_Generation_2024,SIP_GATEWAY_2,+19521620522,Not Interested,160,21,21,Outbound
CDR_00002228,2024-02-20 08:11:49,Agent_020,Collection_Drive,SIP_GATEWAY_1,+14549565523,Not Interested,99,25,17,Outbound
CDR_00000012,2024-02-20 08:14:09,Agent_017,Lead_Generation_2024,SIP_GATEWAY_1,+13624969790,Not Interested,165,20,11,Outbound
CDR_00002903,2024-02-20 08:39:20,Agent_014,New_Product_Launch,SIP_GATEWAY_2,+16551016402,Not Interested,30,23,0,Outbound
CDR_00004848,2024-02-20 09:08:55,Agent_016,Survey_Campaign,VOIP_LINE_A,+14443561998,Busy,0,25,0,Outbound
CDR_00004039,2024-02-20 09:50:44,Agent_002,Lead_Generation_2024,TRUNK_PRIMARY,+19226971327,Voicemail,20,19,0,Outbound
CDR_00003861,2024-02-20 09:51:39,Agent_014,Survey_Campaign,TRUNK_BACKUP,+13897664931,Not Interested,139,19,14,Outbound
CDR_00001443,2024-02-20 10:01:59,Agent_011,Survey_Campaign,SIP_GATEWAY_2,+15814219438,No Answer,0,60,0,Outbound
CDR_00004578,2024-02-20 10:05:29,Agent_014,Customer_Retention,VOIP_LINE_A,+13897634726,Do Not Call,109,6,20,Outbound
CDR_00002592,2024-02-20 10:11:17,Agent_009,New_Product_Launch,TRUNK_PRIMARY,+14923200248,Busy,0,25,0,Outbound
CDR_00001226,2024-02-20 10:23:03,Agent_010,New_Product_Launch,TRUNK_BACKUP,+17092843148,Voicemail,26,3,0,Outbound
CDR_00000531,2024-02-20 11:01:06,Agent_019,New_Product_Launch,VOIP_LINE_B,+13316531171,Busy,0,37,0,Outbound
CDR_00000100,2024-02-20 11:14:04,Agent_018,New_Product_Launch,TRUNK_PRIMARY,+19073829011,Interested,151,5,12,Outbound
CDR_00002109,2024-02-20 11:17:45,Agent_019,Lead_Generation_2024,TRUNK_PRIMARY,+18826568590,No Answer,0,37,0,Outbound
CDR_00001551,2024-02-20 11:20:13,Agent_013,New_Product_Launch,VOIP_LINE_A,+17744649316,Transferred,105,3,5,Outbound
CDR_00000468,2024-02-20 11:38:44,Agent_003,Customer_Retention,VOIP_LINE_B,+12892580409,Language Barrier,51,27,0,Outbound
CDR_00002417,2024-02-20 11:52:07,Agent_005,Survey_Campaign,TRUNK_PRIMARY,+13423665066,Voicemail,16,27,0,Outbound
CDR_00000659,2024-02-20 11:58:02,Agent_009,Survey_Campaign,TRUNK_PRIMARY,+18068236327,Sale,750,7,20,Outbound
CDR_00000997,2024-02-20 12:02:49,Agent_007,Lead_Generation_2024,SIP_GATEWAY_1,+15588993432,Busy,0,48,0,Outbound
CDR_00000180,2024-02-20 12:12:41,Agent_007,Sales_Campaign_Q1,VOIP_LINE_B,+18529655996,No Answer,0,43,0,Outbound
CDR_00004088,2024-02-20 12:12:41,Agent_018,Lead_Generation_2024,SIP_GATEWAY_1,+19523185484,Voicemail,19,5,0,Outbound
CDR_00001993,2024-02-20 12:21:14,Agent_016,Customer_Retention,VOIP_LINE_B,+17205476394,Callback Scheduled,222,25,23,Outbound
CDR_00003756,2024-02-20 12:28:43,Agent_020,Lead_Generation_2024,SIP_GATEWAY_2,+18407493050,Busy,0,40,0,Outbound
CDR_00002381,2024-02-20 12:33:31,Agent_009,Sales_Campaign_Q1,VOIP_LINE_B,+18457836191,Wrong Number,22,11,0,Outbound
CDR_00001509,2024-02-20 12:34:56,Agent_011,Survey_Campaign,VOIP_LINE_B,+14605138345,Voicemail,27,12,0,Outbound
CDR_00001600,2024-02-20 12:36:53,Agent_014,Sales_Campaign_Q1,SIP_GATEWAY_1,+13731376134,Voicemail,29,14,0,Outbound
CDR_00004386,2024-02-20 12:42:50,Agent_016,New_Product_Launch,VOIP_LINE_B,+13829371433,Interested,109,27,18,Outbound
CDR_00001504,2024-02-20 12:53:49,Agent_013,Lead_Generation_2024,TRUNK_PRIMARY,+15624134514,Interested,90,11,19,Outbound
CDR_00000126,2024-02-20 13:00:55,Agent_017,Lead_Generation_2024,SIP_GATEWAY_1,+15084023093,Not Interested,144,6,28,Outbound
CDR_00000060,2024-02-20 13:06:23,Agent_020,Collection_Drive,SIP_GATEWAY_2,+15786034476,Busy,0,33,0,Outbound
CDR_00002533,2024-02-20 13:18:43,Agent_019,Sales_Campaign_Q1,VOIP_LINE_A,+16607024902,Do Not Call,61,4,27,Outbound
CDR_00001575,2024-02-20 13:18:47,Agent_002,New_Product_Launch,VOIP_LINE_B,+14259204888,No Answer,0,50,0,Outbound
CDR_00003648,2024-02-20 13:24:36,Agent_016,Customer_Retention,TRUNK_PRIMARY,+19418807398,Interested,254,13,7,Outbound
CDR_00003127,2024-02-20 13:29:24,Agent_007,Collection_Drive,SIP_GATEWAY_1,+17305032187,Voicemail,19,7,0,Outbound
CDR_00001140,2024-02-20 13:48:03,Agent_003,Survey_Campaign,SIP_GATEWAY_1,+16953649926,Disconnected,0,40,0,Outbound
CDR_00003726,2024-02-20 13:50:37,Agent_008,New_Product_Launch,VOIP_LINE_A,+12996191258,Busy,0,59,0,Outbound
CDR_00001429,2024-02-20 13:52:34,Agent_006,Sales_Campaign_Q1,VOIP_LINE_B,+13778047865,Language Barrier,114,10,7,Outbound
CDR_00003158,2024-02-20 14:05:06,Agent_019,Customer_Retention,SIP_GATEWAY_1,+16253003711,No Answer,0,26,0,Outbound
CDR_00001983,2024-02-20 14:09:05,Agent_005,Survey_Campaign,VOIP_LINE_A,+13683701871,Voicemail,10,4,0,Outbound
CDR_00003733,2024-02-20 14:10:00,Agent_001,New_Product_Launch,TRUNK_PRIMARY,+13306572897,Not Interested,110,4,13,Outbound
CDR_00002334,2024-02-20 14:14:39,Agent_009,Sales_Campaign_Q1,SIP_GATEWAY_2,+19307891577,No Answer,0,15,0,Outbound
CDR_00004454,2024-02-20 14:24:46,Agent_017,Collection_Drive,SIP_GATEWAY_2,+19405835125,No Answer,0,42,0,Outbound
CDR_00002465,2024-02-20 14:33:57,Agent_016,Lead_Generation_2024,SIP_GATEWAY_2,+16557465956,Busy,0,28,0,Outbound
CDR_00003266,2024-02-20 14:38:54,Agent_009,Lead_Generation_2024,SIP_GATEWAY_1,+19547630536,Fax/Modem,0,48,0,Outbound
CDR_00001030,2024-02-20 14:47:57,Agent_005,Lead_Generation_2024,TRUNK_PRIMARY,+17124285904,Not Interested,144,21,22,Outbound
CDR_00003150,2024-02-20 14:53:51,Agent_016,Lead_Generation_2024,TRUNK_BACKUP,+17306244592,Do Not Call,135,13,30,Outbound
CDR_00001772,2024-02-20 14:57:40,Agent_018,Customer_Retention,SIP_GATEWAY_1,+17631496789,No Answer,0,27,0,Outbound
CDR_00003216,2024-02-20 15:13:24,Agent_015,Customer_Retention,SIP_GATEWAY_1,+16977221530,No Answer,0,15,0,Outbound
CDR_00002580,2024-02-20 15:15:17,Agent_012,Survey_Campaign,SIP_GATEWAY_2,+16299424909,Wrong Number,23,9,0,Outbound
CDR_00002838,2024-02-20 15:15:42,Agent_004,Sales_Campaign_Q1,TRUNK_PRIMARY,+16799066232,Callback Scheduled,151,19,1,Outbound
CDR_00002598,2024-02-20 15:30:36,Agent_006,New_Product_Launch,TRUNK_BACKUP,+12756892703,No Answer,0,21,0,Outbound
CDR_00000804,2024-02-20 15:32:10,Agent_008,Lead_Generation_2024,VOIP_LINE_B,+17699939108,Not Interested,141,19,29,Outbound
CDR_00004297,2024-02-20 15:55:15,Agent_010,Customer_Retention,TRUNK_PRIMARY,+17138204721,Voicemail,16,8,0,Outbound
CDR_00003341,2024-02-20 16:15:43,Agent_006,Customer_Retention,SIP_GATEWAY_2,+14682587209,Transferred,65,27,20,Outbound
CDR_00001562,2024-02-20 16:24:36,Agent_006,Survey_Campaign,TRUNK_BACKUP,+19348362782,Do Not Call,132,24,17,Outbound
CDR_00000163,2024-02-20 17:27:13,Agent_018,Customer_Retention,VOIP_LINE_A,+13467346420,Voicemail,17,5,0,Outbound
CDR_00001517,2024-02-20 17:31:01,Agent_006,Lead_Generation_2024,SIP_GATEWAY_2,+12469067448,Not Interested,145,21,7,Outbound
CDR_00001406,2024-02-20 17:44:36,Agent_003,Customer_Retention,TRUNK_BACKUP,+12434379915,Sale,822,19,24,Outbound
CDR_00000709,2024-02-20 18:44:05,Agent_013,Lead_Generation_2024,TRUNK_PRIMARY,+16846741658,No Answer,0,47,0,Outbound
CDR_00001520,2024-02-20 18:55:12,Agent_003,New_Product_Launch,VOIP_LINE_A,+16088724901,Callback Scheduled,121,10,7,Outbound
CDR_00001810,2024-02-20 18:55:38,Agent_002,Collection_Drive,SIP_GATEWAY_1,+15656630133,Disconnected,0,15,0,Outbound
CDR_00002997,2024-02-20 19:27:04,Agent_006,Survey_Campaign,TRUNK_PRIMARY,+16267352531,No Answer,0,22,0,Outbound
CDR_00001108,2024-02-20 19:35:55,Agent_003,Sales_Campaign_Q1,TRUNK_BACKUP,+18221441253,No Answer,0,46,0,Outbound
CDR_00002743,2024-02-20 20:12:30,Agent_019,Lead_Generation_2024,SIP_GATEWAY_2,+13835272297,Callback Scheduled,232,17,6,Outbound
CDR_00004432,2024-02-21 08:01:35,Agent_016,Survey_Campaign,SIP_GATEWAY_1,+14097784857,Not Interested,169,8,3,Outbound
CDR_00004758,2024-02-21 08:13:38,Agent_013,Sales_Campaign_Q1,TRUNK_BACKUP,+19031548674,Wrong Number,30,29,0,Outbound
CDR_00001256,2024-02-21 08:28:01,Agent_018,Collection_Drive,TRUNK_PRIMARY,+19374032614,Voicemail,6,19,0,Outbound
CDR_00001677,2024-02-21 08:30:07,Agent_003,Sales_Campaign_Q1,TRUNK_BACKUP,+12556202983,No Answer,0,16,0,Outbound
CDR_00003848,2024-02-21 08:45:32,Agent_001,Sales_Campaign_Q1,TRUNK_BACKUP,+14894350902,Sale,464,7,4,Outbound
CDR_00000263,2024-02-21 08:51:20,Agent_008,New_Product_Launch,VOIP_LINE_B,+15815611482,Wrong Number,5,4,0,Outbound
CDR_00004526,2024-02-21 09:05:28,Agent_009,Customer_Retention,VOIP_LINE_A,+15624540830,No Answer,0,49,0,Outbound
CDR_00000657,2024-02-21 09:31:16,Agent_005,Sales_Campaign_Q1,VOIP_LINE_B,+17149053095,Not Interested,115,11,28,Outbound
CDR_00004423,2024-02-21 10:19:42,Agent_010,Collection_Drive,VOIP_LINE_B,+12183579387,No Answer,0,60,0,Outbound
CDR_00004740,2024-02-21 10:37:52,Agent_015,Customer_Retention,SIP_GATEWAY_2,+12637888320,Language Barrier,106,23,6,Outbound
CDR_00001649,2024-02-21 10:55:16,Agent_004,Lead_Generation_2024,VOIP_LINE_A,+18046469188,Busy,0,16,0,Outbound
CDR_00001005,2024-02-21 10:59:35,Agent_012,Collection_Drive,TRUNK_BACKUP,+19651274606,No Answer,0,15,0,Outbound
CDR_00004572,2024-02-21 11:01:07,Agent_005,Lead_Generation_2024,VOIP_LINE_B,+14063766936,Not Interested,96,27,1,Outbound
CDR_00004064,2024-02-21 11:36:56,Agent_016,Sales_Campaign_Q1,TRUNK_BACKUP,+13274441600,Not Interested,62,11,29,Outbound
CDR_00004270,2024-02-21 11:46:39,Agent_010,Lead_Generation_2024,VOIP_LINE_A,+19569246405,Disconnected,0,22,0,Outbound
CDR_00003964,2024-02-21 11:56:03,Agent_019,Survey_Campaign,TRUNK_PRIMARY,+15876250999,No Answer,0,37,0,Outbound
CDR_00001572,2024-02-21 12:07:19,Agent_017,Collection_Drive,VOIP_LINE_B,+19968984083,No Answer,0,47,0,Outbound
CDR_00002445,2024-02-21 12:37:31,Agent_019,Customer_Retention,VOIP_LINE_A,+18557816269,Sale,738,28,9,Outbound
CDR_00002813,2024-02-21 12:41:54,Agent_020,Collection_Drive,TRUNK_BACKUP,+13024672543,Voicemail,7,14,0,Outbound
CDR_00000208,2024-02-21 12:45:46,Agent_003,Collection_Drive,SIP_GATEWAY_2,+13712046505,Wrong Number,11,30,0,Outbound
CDR_00003317,2024-02-21 12:53:22,Agent_002,Survey_Campaign,VOIP_LINE_A,+15142073878,Not Interested,176,9,7,Outbound
CDR_00002704,2024-02-21 13:04:27,Agent_004,Collection_Drive,SIP_GATEWAY_2,+19526394260,Busy,0,40,0,Outbound
CDR_00002593,2024-02-21 13:16:14,Agent_002,Lead_Generation_2024,TRUNK_BACKUP,+13292769433,Sale,514,10,8,Outbound
CDR_00003742,2024-02-21 13:33:41,Agent_015,Lead_Generation_2024,TRUNK_BACKUP,+14661046804,No Answer,0,51,0,Outbound
CDR_00004169,2024-02-21 13:34:12,Agent_019,New_Product_Launch,SIP_GATEWAY_2,+13358337737,Disconnected,0,22,0,Outbound
CDR_00004782,2024-02-21 13:40:54,Agent_002,New_Product_Launch,TRUNK_BACKUP,+17315884595,No Answer,0,24,0,Outbound
CDR_00001153,2024-02-21 13:45:22,Agent_008,Customer_Retention,VOIP_LINE_A,+12355218387,No Answer,0,41,0,Outbound
CDR_00000753,2024-02-21 13:46:22,Agent_012,Survey_Campaign,TRUNK_PRIMARY,+19705297609,Voicemail,15,15,0,Outbound
CDR_00002310,2024-02-21 14:01:10,Agent_006,Sales_Campaign_Q1,TRUNK_PRIMARY,+14483766574,Voicemail,18,17,0,Outbound
CDR_00002840,2024-02-21 14:03:52,Agent_006,Lead_Generation_2024,VOIP_LINE_B,+13949003560,Wrong Number,18,13,0,Outbound
CDR_00002659,2024-02-21 14:14:03,Agent_010,Collection_Drive,TRUNK_BACKUP,+14752408320,Callback Scheduled,144,10,23,Outbound
CDR_00004869,2024-02-21 14:15:53,Agent_011,Survey_Campaign,TRUNK_PRIMARY,+12292586855,Sale,390,25,8,Outbound
CDR_00003860,2024-02-21 14:29:16,Agent_020,Sales_Campaign_Q1,TRUNK_PRIMARY,+12712863155,Busy,0,15,0,Outbound
CDR_00004925,2024-02-21 14:33:37,Agent_001,Customer_Retention,TRUNK_BACKUP,+15545303936,Not Interested,109,15,6,Outbound
CDR_00003261,2024-02-21 14:39:52,Agent_020,Sales_Campaign_Q1,SIP_GATEWAY_2,+14357177639,No Answer,0,21,0,Outbound
CDR_00000734,2024-02-21 14:46:24,Agent_004,Lead_Generation_2024,TRUNK_BACKUP,+16648929226,No Answer,0,40,0,Outbound
CDR_00000961,2024-02-21 14:48:03,Agent_018,Customer_Retention,TRUNK_BACKUP,+18243072682,Not Interested,101,16,15,Outbound
CDR_00004441,2024-02-21 15:02:27,Agent_013,Customer_Retention,VOIP_LINE_A,+12767602556,Sale,385,25,16,Outbound
CDR_00002327,2024-02-21 15:03:00,Agent_003,Customer_Retention,TRUNK_BACKUP,+12307792957,Voicemail,19,10,0,Outbound
CDR_00004968,2024-02-21 15:06:52,Agent_002,Lead_Generation_2024,TRUNK_PRIMARY,+14179499981,Callback Scheduled,107,22,9,Outbound
CDR_00004467,2024-02-21 15:22:56,Agent_006,Sales_Campaign_Q1,TRUNK_BACKUP,+15579492795,Not Interested,77,7,25,Outbound
CDR_00003981,2024-02-21 15:24:22,Agent_003,Customer_Retention,TRUNK_PRIMARY,+15319849918,No Answer,0,21,0,Outbound
CDR_00001543,2024-02-21 15:32:11,Agent_019,Lead_Generation_2024,VOIP_LINE_A,+16413506530,Disconnected,0,24,0,Outbound
CDR_00001577,2024-02-21 15:32:57,Agent_008,New_Product_Launch,VOIP_LINE_A,+16175488998,Do Not Call,59,21,0,Outbound
CDR_00003887,2024-02-21 15:37:37,Agent_006,New_Product_Launch,SIP_GATEWAY_1,+17853510557,Voicemail,30,30,0,Outbound
CDR_00003206,2024-02-21 15:38:48,Agent_011,Customer_Retention,TRUNK_PRIMARY,+13196827791,Language Barrier,93,14,27,Outbound
CDR_00001657,2024-02-21 15:49:23,Agent_015,Survey_Campaign,SIP_GATEWAY_1,+17929116656,Sale,124,12,9,Outbound
CDR_00001700,2024-02-21 15:50:55,Agent_005,Customer_Retention,TRUNK_PRIMARY,+13601268672,Not Interested,152,22,18,Outbound
CDR_00000694,2024-02-21 16:14:57,Agent_020,Survey_Campaign,TRUNK_BACKUP,+19416959920,Not Interested,24,13,0,Outbound
CDR_00003943,2024-02-21 16:18:38,Agent_018,New_Product_Launch,SIP_GATEWAY_2,+14853921115,No Answer,0,19,0,Outbound
CDR_00000088,2024-02-21 16:19:53,Agent_013,New_Product_Launch,TRUNK_PRIMARY,+16582666214,Busy,0,50,0,Outbound
CDR_00002528,2024-02-21 16:30:37,Agent_016,Lead_Generation_2024,SIP_GATEWAY_1,+18903821765,Busy,0,45,0,Outbound
CDR_00003196,2024-02-21 16:36:27,Agent_012,New_Product_Launch,VOIP_LINE_A,+15892008787,Busy,0,28,0,Outbound
CDR_00004556,2024-02-21 16:39:29,Agent_012,Survey_Campaign,TRUNK_BACKUP,+19141220947,Interested,226,20,25,Outbound
CDR_00002637,2024-02-21 16:44:52,Agent_020,Collection_Drive,SIP_GATEWAY_2,+19448205010,Callback Scheduled,168,14,15,Outbound
CDR_00003509,2024-02-21 17:09:13,Agent_007,Collection_Drive,VOIP_LINE_B,+17344130851,Wrong Number,12,14,0,Outbound
CDR_00004236,2024-02-21 18:04:02,Agent_012,Collection_Drive,SIP_GATEWAY_2,+12557749481,Voicemail,26,18,0,Outbound
CDR_00000397,2024-02-21 18:23:12,Agent_005,Lead_Generation_2024,SIP_GATEWAY_1,+17732312154,No Answer,0,54,0,Outbound
CDR_00000124,2024-02-21 18:45:01,Agent_003,Customer_Retention,SIP_GATEWAY_1,+18783003664,Sale,748,10,13,Outbound
CDR_00000785,2024-02-21 19:42:15,Agent_019,Collection_Drive,VOIP_LINE_A,+12515838875,Voicemail,5,19,0,Outbound
CDR_00001981,2024-02-21 20:03:59,Agent_008,Lead_Generation_2024,VOIP_LINE_A,+16366684192,Voicemail,30,12,0,Outbound
CDR_00003190,2024-02-22 08:00:11,Agent_007,New_Product_Launch,SIP_GATEWAY_1,+14265071083,Sale,370,9,3,Outbound
CDR_00003902,2024-02-22 08:07:24,Agent_015,Survey_Campaign,TRUNK_PRIMARY,+19558668771,Not Interested,60,25,0,Outbound
CDR_00002828,2024-02-22 08:08:48,Agent_008,Sales_Campaign_Q1,TRUNK_BACKUP,+13994115048,Wrong Number,18,25,0,Outbound
CDR_00004034,2024-02-22 08:13:10,Agent_001,Survey_Campaign,SIP_GATEWAY_1,+14483267829,Callback Scheduled,190,11,23,Outbound
CDR_00003810,2024-02-22 08:24:57,Agent_001,Lead_Generation_2024,TRUNK_PRIMARY,+13664849055,No Answer,0,53,0,Outbound
CDR_00004668,2024-02-22 08:25:09,Agent_012,Customer_Retention,VOIP_LINE_B,+18036921973,Do Not Call,172,13,21,Outbound
CDR_00001610,2024-02-22 09:02:16,Agent_019,Sales_Campaign_Q1,VOIP_LINE_A,+13039848084,Not Interested,117,12,23,Outbound
CDR_00004103,2024-02-22 09:20:10,Agent_010,Collection_Drive,VOIP_LINE_B,+15921885862,Do Not Call,38,28,0,Outbound
CDR_00004018,2024-02-22 09:20:41,Agent_002,Customer_Retention,TRUNK_BACKUP,+14643151201,Sale,29,12,0,Outbound
CDR_00001143,2024-02-22 09:42:39,Agent_020,New_Product_Launch,TRUNK_PRIMARY,+15372985429,Language Barrier,65,30,29,Outbound
CDR_00000137,2024-02-22 10:23:46,Agent_011,Sales_Campaign_Q1,SIP_GATEWAY_2,+17539489410,Busy,0,34,0,Outbound
CDR_00004242,2024-02-22 10:44:48,Agent_012,Collection_Drive,TRUNK_PRIMARY,+19027384886,Interested,258,15,27,Outbound
CDR_00000935,2024-02-22 10:48:23,Agent_012,Collection_Drive,VOIP_LINE_B,+16643787111,Interested,149,8,9,Outbound
CDR_00002627,2024-02-22 10:57:24,Agent_006,Survey_Campaign,VOIP_LINE_B,+16067132004,Sale,454,16,12,Outbound
CDR_00003612,2024-02-22 11:20:36,Agent_017,Customer_Retention,SIP_GATEWAY_1,+14398341439,Interested,115,22,13,Outbound
CDR_00000905,2024-02-22 11:23:41,Agent_009,Sales_Campaign_Q1,TRUNK_BACKUP,+17943611778,Interested,96,18,7,Outbound
CDR_00002814,2024-02-22 11:48:45,Agent_008,Survey_Campaign,SIP_GATEWAY_2,+14106390695,Callback Scheduled,202,20,25,Outbound
CDR_00003804,2024-02-22 11:52:31,Agent_002,Collection_Drive,SIP_GATEWAY_1,+15645022613,Wrong Number,25,10,0,Outbound
CDR_00003583,2024-02-22 12:06:39,Agent_005,Lead_Generation_2024,TRUNK_BACKUP,+16984134702,Callback Scheduled,97,10,16,Outbound
CDR_00000157,2024-02-22 12:12:51,Agent_011,Customer_Retention,TRUNK_PRIMARY,+19251900303,No Answer,0,20,0,Outbound
CDR_00003258,2024-02-22 12:28:15,Agent_019,Survey_Campaign,TRUNK_BACKUP,+17955828341,Do Not Call,128,13,12,Outbound
CDR_00004554,2024-02-22 12:29:35,Agent_012,New_Product_Launch,VOIP_LINE_B,+13825602864,Voicemail,22,16,0,Outbound
CDR_00003962,2024-02-22 12:58:13,Agent_004,Sales_Campaign_Q1,VOIP_LINE_A,+19834517899,No Answer,0,21,0,Outbound
CDR_00004073,2024-02-22 12:58:31,Agent_011,Customer_Retention,VOIP_LINE_B,+13641981458,Transferred,101,4,13,Outbound
CDR_00001607,2024-02-22 12:59:10,Agent_005,Lead_Generation_2024,SIP_GATEWAY_2,+19297133220,Language Barrier,61,30,5,Outbound
CDR_00002060,2024-02-22 13:10:04,Agent_003,Survey_Campaign,SIP_GATEWAY_1,+14466407707,Sale,581,10,25,Outbound
CDR_00002196,2024-02-22 13:19:22,Agent_013,Collection_Drive,VOIP_LINE_B,+15207753435,Voicemail,26,29,0,Outbound
CDR_00001674,2024-02-22 13:21:14,Agent_015,Customer_Retention,SIP_GATEWAY_2,+12883831361,Not Interested,99,29,4,Outbound
CDR_00000635,2024-02-22 13:21:19,Agent_003,Collection_Drive,TRUNK_BACKUP,+13623830136,Fax/Modem,0,31,0,Outbound
CDR_00003213,2024-02-22 13:39:01,Agent_016,Sales_Campaign_Q1,VOIP_LINE_B,+15518711628,Fax/Modem,0,55,0,Outbound
CDR_00004082,2024-02-22 13:52:25,Agent_008,Survey_Campaign,VOIP_LINE_B,+15284835798,Callback Scheduled,77,20,17,Outbound
CDR_00000842,2024-02-22 13:58:32,Agent_003,Customer_Retention,TRUNK_PRIMARY,+13935390118,No Answer,0,30,0,Outbound
CDR_00004375,2024-02-22 14:28:38,Agent_009,New_Product_Launch,SIP_GATEWAY_1,+12113669193,No Answer,0,35,0,Outbound
CDR_00004173,2024-02-22 14:29:49,Agent_015,New_Product_Launch,SIP_GATEWAY_2,+19674391120,Busy,0,30,0,Outbound
CDR_00003704,2024-02-22 14:31:59,Agent_015,New_Product_Launch,SIP_GATEWAY_2,+12847852439,Disconnected,0,43,0,Outbound
CDR_00000133,2024-02-22 14:35:00,Agent_020,Collection_Drive,SIP_GATEWAY_1,+17907089508,Voicemail,10,10,0,Outbound
CDR_00002254,2024-02-22 14:36:18,Agent_010,Collection_Drive,SIP_GATEWAY_2,+13813341844,Language Barrier,70,21,6,Outbound
CDR_00002786,2024-02-22 14:41:00,Agent_005,Sales_Campaign_Q1,TRUNK_BACKUP,+13697312075,Interested,162,15,4,Outbound
CDR_00003852,2024-02-22 14:48:02,Agent_019,Customer_Retention,TRUNK_BACKUP,+18509619379,Not Interested,32,7,0,Outbound
CDR_00003335,2024-02-22 14:56:21,Agent_013,Sales_Campaign_Q1,TRUNK_BACKUP,+14835758391,Busy,0,57,0,Outbound
CDR_00000309,2024-02-22 15:09:36,Agent_002,Lead_Generation_2024,VOIP_LINE_B,+17301726706,Voicemail,5,10,0,Outbound
CDR_00004448,2024-02-22 15:17:41,Agent_014,Collection_Drive,SIP_GATEWAY_1,+12857147762,Not Interested,20,23,0,Outbound
CDR_00002621,2024-02-22 15:34:00,Agent_019,Survey_Campaign,SIP_GATEWAY_2,+16243827680,Do Not Call,175,16,23,Outbound
CDR_00003685,2024-02-22 15:53:49,Agent_012,Customer_Retention,TRUNK_BACKUP,+15711044511,Not Interested,158,22,17,Outbound
CDR_00003636,2024-02-22 15:59:32,Agent_016,New_Product_Launch,TRUNK_PRIMARY,+14742987422,Voicemail,22,12,0,Outbound
CDR_00001997,2024-02-22 16:24:21,Agent_007,Customer_Retention,SIP_GATEWAY_2,+18525731548,Busy,0,52,0,Outbound
CDR_00001831,2024-02-22 16:48:38,Agent_006,New_Product_Launch,TRUNK_BACKUP,+14329979499,Voicemail,28,29,0,Outbound
CDR_00001546,2024-02-22 17:07:12,Agent_006,New_Product_Launch,VOIP_LINE_B,+16369958188,Not Interested,128,23,13,Outbound
CDR_00004723,2024-02-22 17:19:41,Agent_003,New_Product_Launch,TRUNK_BACKUP,+19873181167,Voicemail,12,8,0,Outbound
CDR_00002851,2024-02-22 17:27:17,Agent_001,Customer_Retention,TRUNK_BACKUP,+19046608113,Language Barrier,75,23,22,Outbound
CDR_00003463,2024-02-22 17:41:28,Agent_014,Collection_Drive,VOIP_LINE_A,+17897842386,Busy,0,47,0,Outbound
CDR_00004318,2024-02-22 17:48:28,Agent_011,Customer_Retention,VOIP_LINE_A,+17075414362,Not Interested,135,8,24,Outbound
CDR_00001152,2024-02-22 17:51:47,Agent_002,New_Product_Launch,TRUNK_BACKUP,+15875317837,No Answer,0,30,0,Outbound
CDR_00003233,2024-02-22 17:52:29,Agent_020,Customer_Retention,TRUNK_BACKUP,+14753042274,Fax/Modem,0,24,0,Outbound
CDR_00001979,2024-02-22 17:53:32,Agent_006,Collection_Drive,SIP_GATEWAY_1,+14144742280,Do Not Call,170,25,14,Outbound
CDR_00003492,2024-02-22 18:42:30,Agent_017,Collection_Drive,TRUNK_PRIMARY,+13802638384,No Answer,0,19,0,Outbound
CDR_00000529,2024-02-22 18:57:07,Agent_011,Customer_Retention,TRUNK_PRIMARY,+16867426178,Busy,0,52,0,Outbound
CDR_00000945,2024-02-22 19:11:41,Agent_007,New_Product_Launch,VOIP_LINE_A,+17239148384,Disconnected,0,38,0,Outbound
CDR_00003581,2024-02-22 19:27:47,Agent_008,Survey_Campaign,TRUNK_PRIMARY,+19431939635,No Answer,0,45,0,Outbound
CDR_00001093,2024-02-22 19:59:35,Agent_003,Customer_Retention,SIP_GATEWAY_1,+19365264337,Language Barrier,50,13,0,Outbound
CDR_00004687,2024-02-22 20:42:48,Agent_002,Sales_Campaign_Q1,SIP_GATEWAY_2,+17398378487,Do Not Call,166,21,25,Outbound
CDR_00004987,2024-02-23 08:07:40,Agent_009,Lead_Generation_2024,SIP_GATEWAY_2,+13338342891,Sale,895,19,11,Outbound
CDR_00003437,2024-02-23 08:14:51,Agent_011,Sales_Campaign_Q1,TRUNK_PRIMARY,+16513039157,Callback Scheduled,169,11,16,Outbound
CDR_00003295,2024-02-23 09:03:03,Agent_015,Customer_Retention,VOIP_LINE_A,+12139292845,No Answer,0,56,0,Outbound
CDR_00001058,2024-02-23 09:07:25,Agent_005,New_Product_Launch,TRUNK_BACKUP,+16086980362,Callback Scheduled,179,29,6,Outbound
CDR_00002264,2024-02-23 09:08:58,Agent_007,Collection_Drive,SIP_GATEWAY_1,+18007100360,Not Interested,128,12,18,Outbound
CDR_00000794,2024-02-23 09:15:33,Agent_020,Collection_Drive,TRUNK_BACKUP,+16395609914,No Answer,0,31,0,Outbound
